strike,highPrice,lowPrice,lastPrice,priceChange,bidPrice,askPrice,volume,openInterest,premium,tradeTime,StrikeIdentifier,lastPriceIndentifier,contractDate
3.6500,0.0822,0.0822,0.0822,-0.0018,N/A,N/A,N/A,10,822.00,05/27/21,C,s,Nov 1 2022
3.7500,0.0712,0.0712,0.0712,-0.0013,N/A,N/A,N/A,875,712.00,05/27/21,C,s,Nov 1 2022
4.0000,0.0503,0.0503,0.0503,-0.0008,N/A,N/A,N/A,815,503.00,05/27/21,C,s,Nov 1 2022
4.0500,0.0470,0.0470,0.0470,-0.0007,N/A,N/A,N/A,7,470.00,05/27/21,C,s,Nov 1 2022
4.5000,0.0261,0.0261,0.0261,-0.0002,0.0180,N/A,N/A,1142,261.00,05/27/21,C,s,Nov 1 2022
4.7000,0.0203,0.0203,0.0203,-0.0001,N/A,N/A,N/A,30,203.00,05/27/21,C,s,Nov 1 2022
5.0000,0.0141,0.0141,0.0141,unch,N/A,N/A,N/A,833,141.00,05/27/21,C,s,Nov 1 2022
6.0000,0.0045,0.0045,0.0045,+0.0001,N/A,N/A,N/A,17,45.00,05/27/21,C,s,Nov 1 2022
6.7500,0.0021,0.0021,0.0021,+0.0001,N/A,N/A,N/A,66,21.00,05/27/21,C,s,Nov 1 2022
6.9000,0.0018,0.0018,0.0018,+0.0001,N/A,N/A,N/A,406,18.00,05/27/21,C,s,Nov 1 2022
1.4000,0.0052,0.0052,0.0052,+0.0005,N/A,N/A,N/A,25,52.00,05/27/21,P,,Dec 1 2022
1.5000,0.0089,0.0089,0.0089,+0.0008,N/A,N/A,N/A,305,89.00,05/27/21,P,s,Dec 1 2022
1.7000,0.0219,0.0219,0.0219,+0.0016,N/A,N/A,N/A,1000,219.00,05/27/21,P,s,Dec 1 2022
1.7500,0.0266,0.0266,0.0266,+0.0018,N/A,N/A,N/A,900,266.00,05/27/21,P,s,Dec 1 2022
1.8500,0.0382,0.0382,0.0382,+0.0024,N/A,N/A,N/A,60,382.00,05/27/21,P,s,Dec 1 2022
1.9000,0.0451,0.0451,0.0451,+0.0027,N/A,N/A,N/A,125,451.00,05/27/21,P,s,Dec 1 2022
2.0000,0.0615,0.0615,0.0615,+0.0033,N/A,N/A,N/A,2074,615.00,05/27/21,P,s,Dec 1 2022
2.1000,0.0816,0.0816,0.0816,+0.0042,N/A,N/A,N/A,133,816.00,05/27/21,P,s,Dec 1 2022
2.1500,0.0930,0.0930,0.0930,+0.0045,N/A,N/A,N/A,200,930.00,05/27/21,P,s,Dec 1 2022
2.2000,0.1055,0.1055,0.1055,+0.0050,N/A,N/A,N/A,1015,1055.00,05/27/21,P,s,Dec 1 2022
2.2500,0.1189,0.1189,0.1189,+0.0054,N/A,N/A,N/A,1727,1189.00,05/27/21,P,s,Dec 1 2022
2.3000,0.1334,0.1334,0.1334,+0.0058,N/A,N/A,N/A,74,1334.00,05/27/21,P,s,Dec 1 2022
2.3500,0.1489,0.1489,0.1489,+0.0063,N/A,N/A,N/A,21,1489.00,05/27/21,P,s,Dec 1 2022
2.3800,0.6623,0.6623,0.6623,-0.0144,N/A,N/A,N/A,16,6623.00,05/27/21,C,s,Dec 1 2022
2.4000,0.1654,0.1654,0.1654,+0.0067,N/A,N/A,N/A,153,1654.00,05/27/21,P,s,Dec 1 2022
2.4200,0.1724,0.1724,0.1724,+0.0070,N/A,N/A,N/A,12,1724.00,05/27/21,P,s,Dec 1 2022
2.4400,0.6231,0.6231,0.6231,-0.0138,N/A,N/A,N/A,3,6231.00,05/27/21,C,s,Dec 1 2022
2.4500,0.1830,0.1830,0.1830,+0.0072,N/A,N/A,N/A,17,1830.00,05/27/21,P,s,Dec 1 2022
2.4600,0.6103,0.6103,0.6103,-0.0137,N/A,N/A,N/A,12,6103.00,05/27/21,C,s,Dec 1 2022
2.4600,0.1866,0.1866,0.1866,+0.0072,N/A,N/A,N/A,17,1866.00,05/27/21,P,s,Dec 1 2022
2.5000,0.5853,0.5853,0.5853,-0.0133,N/A,N/A,N/A,458,5853.00,05/27/21,C,s,Dec 1 2022
2.5000,0.2016,0.2016,0.2016,+0.0076,N/A,N/A,N/A,2680,2016.00,05/27/21,P,s,Dec 1 2022
2.5400,0.5609,0.5609,0.5609,-0.0130,N/A,N/A,N/A,17,5609.00,05/27/21,C,s,Dec 1 2022
2.5500,0.2212,0.2212,0.2212,+0.0081,N/A,N/A,N/A,151,2212.00,05/27/21,P,s,Dec 1 2022
2.5700,0.5431,0.5431,0.5431,-0.0127,N/A,N/A,N/A,17,5431.00,05/27/21,C,s,Dec 1 2022
2.6000,0.5256,0.5256,0.5256,-0.0125,N/A,N/A,N/A,226,5256.00,05/27/21,C,s,Dec 1 2022
2.6000,0.2418,0.2418,0.2418,+0.0085,N/A,N/A,N/A,210,2418.00,05/27/21,P,s,Dec 1 2022
2.6400,0.5028,0.5028,0.5028,-0.0122,N/A,N/A,N/A,12,5028.00,05/27/21,C,s,Dec 1 2022
2.6500,0.4973,0.4973,0.4973,-0.0120,N/A,N/A,N/A,89,4973.00,05/27/21,C,s,Dec 1 2022
2.6500,0.2634,0.2634,0.2634,+0.0089,N/A,N/A,N/A,25,2634.00,05/27/21,P,s,Dec 1 2022
2.6600,0.4917,0.4917,0.4917,-0.0120,N/A,N/A,N/A,12,4917.00,05/27/21,C,s,Dec 1 2022
2.6700,0.4862,0.4862,0.4862,-0.0119,N/A,N/A,N/A,1,4862.00,05/27/21,C,s,Dec 1 2022
2.6800,0.4807,0.4807,0.4807,-0.0118,N/A,N/A,N/A,4,4807.00,05/27/21,C,s,Dec 1 2022
2.7000,0.4699,0.4699,0.4699,-0.0116,N/A,N/A,N/A,290,4699.00,05/27/21,C,s,Dec 1 2022
2.7000,0.2861,0.2861,0.2861,+0.0094,N/A,N/A,N/A,12,2861.00,05/27/21,P,s,Dec 1 2022
2.7500,0.4435,0.4435,0.4435,-0.0112,N/A,N/A,N/A,1559,4435.00,05/27/21,C,s,Dec 1 2022
2.7500,0.3096,0.3096,0.3096,+0.0098,N/A,N/A,N/A,60,3096.00,05/27/21,P,s,Dec 1 2022
2.7700,0.4332,0.4332,0.4332,-0.0110,N/A,N/A,N/A,31,4332.00,05/27/21,C,s,Dec 1 2022
2.7800,0.4281,0.4281,0.4281,-0.0109,N/A,N/A,N/A,17,4281.00,05/27/21,C,s,Dec 1 2022
2.8000,0.4181,0.4181,0.4181,-0.0107,N/A,N/A,N/A,367,4181.00,05/27/21,C,s,Dec 1 2022
2.8500,0.3937,0.3937,0.3937,-0.0103,N/A,N/A,N/A,349,3937.00,05/27/21,C,s,Dec 1 2022
2.8600,0.3890,0.3890,0.3890,-0.0101,N/A,N/A,N/A,22,3890.00,05/27/21,C,s,Dec 1 2022
2.8700,0.3843,0.3843,0.3843,-0.0100,N/A,N/A,N/A,12,3843.00,05/27/21,C,s,Dec 1 2022
2.8800,0.3796,0.3796,0.3796,-0.0100,N/A,N/A,N/A,12,3796.00,05/27/21,C,s,Dec 1 2022
2.8900,0.3750,0.3750,0.3750,-0.0099,N/A,N/A,N/A,1,3750.00,05/27/21,C,s,Dec 1 2022
2.9000,0.3705,0.3705,0.3705,-0.0097,N/A,N/A,N/A,474,3705.00,05/27/21,C,s,Dec 1 2022
2.9400,0.3526,0.3526,0.3526,-0.0094,N/A,N/A,N/A,1,3526.00,05/27/21,C,s,Dec 1 2022
2.9500,0.3482,0.3482,0.3482,-0.0093,N/A,N/A,N/A,30,3482.00,05/27/21,C,s,Dec 1 2022
2.9600,0.3438,0.3438,0.3438,-0.0093,N/A,N/A,N/A,60,3438.00,05/27/21,C,s,Dec 1 2022
2.9700,0.3395,0.3395,0.3395,-0.0092,N/A,N/A,N/A,12,3395.00,05/27/21,C,s,Dec 1 2022
3.0000,0.3269,0.3269,0.3269,-0.0088,N/A,N/A,N/A,7477,3269.00,05/27/21,C,s,Dec 1 2022
3.1000,0.2875,0.2875,0.2875,-0.0079,N/A,N/A,N/A,25,2875.00,05/27/21,C,s,Dec 1 2022
3.1700,0.2627,0.2627,0.2627,-0.0072,N/A,N/A,N/A,10,2627.00,05/27/21,C,s,Dec 1 2022
3.2000,0.2527,0.2527,0.2527,-0.0069,N/A,N/A,N/A,250,2527.00,05/27/21,C,s,Dec 1 2022
3.2500,0.2366,0.2366,0.2366,-0.0066,N/A,N/A,N/A,2170,2366.00,05/27/21,C,s,Dec 1 2022
3.3000,0.2215,0.2215,0.2215,-0.0062,N/A,N/A,N/A,5,2215.00,05/27/21,C,s,Dec 1 2022
3.4000,0.1944,0.1944,0.1944,-0.0052,N/A,N/A,N/A,65,1944.00,05/27/21,C,s,Dec 1 2022
3.4600,0.1799,0.1799,0.1799,-0.0048,N/A,N/A,N/A,6,1799.00,05/27/21,C,s,Dec 1 2022
3.5000,0.1708,0.1708,0.1708,-0.0045,N/A,N/A,2,1421,1708.00,05/27/21,C,s,Dec 1 2022
3.6500,0.1405,0.1405,0.1405,-0.0037,N/A,N/A,N/A,10,1405.00,05/27/21,C,s,Dec 1 2022
3.7500,0.1233,0.1233,0.1233,-0.0031,N/A,N/A,N/A,875,1233.00,05/27/21,C,s,Dec 1 2022
4.0000,0.0896,0.0896,0.0896,-0.0020,N/A,N/A,N/A,815,896.00,05/27/21,C,s,Dec 1 2022
4.0500,0.0843,0.0843,0.0843,-0.0018,N/A,N/A,N/A,7,843.00,05/27/21,C,s,Dec 1 2022
4.5000,0.0497,0.0497,0.0497,-0.0009,N/A,N/A,N/A,1142,497.00,05/27/21,C,s,Dec 1 2022
4.6500,0.0421,0.0421,0.0421,-0.0006,N/A,N/A,N/A,242,421.00,05/27/21,C,s,Dec 1 2022
4.7000,0.0398,0.0398,0.0398,-0.0006,N/A,N/A,N/A,30,398.00,05/27/21,C,s,Dec 1 2022
5.0000,0.0289,0.0289,0.0289,-0.0004,N/A,N/A,N/A,819,289.00,05/27/21,C,s,Dec 1 2022
5.3500,0.0201,0.0201,0.0201,-0.0002,N/A,N/A,N/A,207,201.00,05/27/21,C,s,Dec 1 2022
6.0000,0.0106,0.0106,0.0106,unch,N/A,N/A,N/A,17,106.00,05/27/21,C,s,Dec 1 2022
6.7500,0.0053,0.0053,0.0053,unch,N/A,N/A,N/A,65,53.00,05/27/21,C,s,Dec 1 2022
1.2500,0.0022,0.0022,0.0022,+0.0002,N/A,N/A,N/A,25,22.00,05/27/21,P,,Jan 1 2023
1.5000,0.0074,0.0074,0.0074,+0.0006,N/A,N/A,N/A,792,74.00,05/27/21,P,s,Jan 1 2023
1.7500,0.0198,0.0198,0.0198,+0.0012,N/A,N/A,N/A,550,198.00,05/27/21,P,s,Jan 1 2023
1.9000,0.0329,0.0329,0.0329,+0.0019,N/A,N/A,N/A,225,329.00,05/27/21,P,s,Jan 1 2023
2.0000,0.0457,0.0457,0.0457,+0.0025,N/A,N/A,N/A,1832,457.00,05/27/21,P,s,Jan 1 2023
2.1500,0.0715,0.0715,0.0715,+0.0035,N/A,N/A,N/A,100,715.00,05/27/21,P,s,Jan 1 2023
2.2000,0.0821,0.0821,0.0821,+0.0039,N/A,N/A,N/A,10,821.00,05/27/21,P,s,Jan 1 2023
2.2500,0.0938,0.0938,0.0938,+0.0043,N/A,N/A,N/A,425,938.00,05/27/21,P,s,Jan 1 2023
2.3000,0.1067,0.1067,0.1067,+0.0047,N/A,N/A,N/A,15,1067.00,05/27/21,P,s,Jan 1 2023
2.3500,0.1211,0.1211,0.1211,+0.0052,N/A,N/A,N/A,59,1211.00,05/27/21,P,s,Jan 1 2023
2.3600,0.1242,0.1242,0.1242,+0.0054,N/A,N/A,N/A,14,1242.00,05/27/21,P,s,Jan 1 2023
2.4000,0.1369,0.1369,0.1369,+0.0057,N/A,N/A,N/A,18,1369.00,05/27/21,P,s,Jan 1 2023
2.4400,0.7020,0.7020,0.7020,-0.0129,N/A,N/A,N/A,3,7020.00,05/27/21,C,s,Jan 1 2023
2.4500,0.1541,0.1541,0.1541,+0.0062,N/A,N/A,N/A,69,1541.00,05/27/21,P,s,Jan 1 2023
2.4800,0.1650,0.1650,0.1650,+0.0065,N/A,N/A,N/A,15,1650.00,05/27/21,P,s,Jan 1 2023
2.5000,0.6641,0.6641,0.6641,-0.0123,N/A,N/A,N/A,505,6641.00,05/27/21,C,s,Jan 1 2023
2.5000,0.1725,0.1725,0.1725,+0.0066,N/A,N/A,N/A,1505,1725.00,05/27/21,P,s,Jan 1 2023
2.5500,0.6340,0.6340,0.6340,-0.0117,N/A,N/A,N/A,1,6340.00,05/27/21,C,s,Jan 1 2023
2.5700,0.6224,0.6224,0.6224,-0.0115,N/A,N/A,N/A,14,6224.00,05/27/21,C,s,Jan 1 2023
2.5800,0.6167,0.6167,0.6167,-0.0114,N/A,N/A,N/A,14,6167.00,05/27/21,C,s,Jan 1 2023
2.6000,0.6055,0.6055,0.6055,-0.0112,N/A,N/A,N/A,35,6055.00,05/27/21,C,s,Jan 1 2023
2.6100,0.6000,0.6000,0.6000,-0.0111,N/A,N/A,N/A,1,6000.00,05/27/21,C,s,Jan 1 2023
2.6300,0.5892,0.5892,0.5892,-0.0108,N/A,N/A,N/A,15,5892.00,05/27/21,C,s,Jan 1 2023
2.6500,0.5786,0.5786,0.5786,-0.0106,N/A,N/A,N/A,21,5786.00,05/27/21,C,s,Jan 1 2023
2.6500,0.2369,0.2369,0.2369,+0.0084,N/A,N/A,N/A,10,2369.00,05/27/21,P,s,Jan 1 2023
2.6700,0.5682,0.5682,0.5682,-0.0104,N/A,N/A,N/A,3,5682.00,05/27/21,C,s,Jan 1 2023
2.7000,0.5531,0.5531,0.5531,-0.0101,N/A,N/A,N/A,25,5531.00,05/27/21,C,s,Jan 1 2023
2.7000,0.2614,0.2614,0.2614,+0.0089,N/A,N/A,N/A,12,2614.00,05/27/21,P,s,Jan 1 2023
2.7300,0.5385,0.5385,0.5385,-0.0097,N/A,N/A,N/A,2,5385.00,05/27/21,C,s,Jan 1 2023
2.7400,0.5337,0.5337,0.5337,-0.0096,N/A,N/A,N/A,15,5337.00,05/27/21,C,s,Jan 1 2023
2.7500,0.5289,0.5289,0.5289,-0.0096,N/A,N/A,N/A,1659,5289.00,05/27/21,C,s,Jan 1 2023
2.7500,0.2872,0.2872,0.2872,+0.0095,N/A,N/A,N/A,450,2872.00,05/27/21,P,s,Jan 1 2023
2.7700,0.5196,0.5196,0.5196,-0.0094,N/A,N/A,N/A,14,5196.00,05/27/21,C,s,Jan 1 2023
2.8000,0.5062,0.5062,0.5062,-0.0090,N/A,N/A,N/A,398,5062.00,05/27/21,C,s,Jan 1 2023
2.8000,0.3143,0.3143,0.3143,+0.0099,N/A,N/A,N/A,1200,3143.00,05/27/21,P,s,Jan 1 2023
2.8200,0.4975,0.4975,0.4975,-0.0088,N/A,N/A,N/A,60,4975.00,05/27/21,C,s,Jan 1 2023
2.8500,0.4848,0.4848,0.4848,-0.0086,N/A,N/A,N/A,1,4848.00,05/27/21,C,s,Jan 1 2023
2.8600,0.4807,0.4807,0.4807,-0.0085,N/A,N/A,N/A,10,4807.00,05/27/21,C,s,Jan 1 2023
2.8700,0.4767,0.4767,0.4767,-0.0083,N/A,N/A,N/A,15,4767.00,05/27/21,C,s,Jan 1 2023
2.8800,0.4727,0.4727,0.4727,-0.0082,N/A,N/A,N/A,10,4727.00,05/27/21,C,s,Jan 1 2023
2.9000,0.4648,0.4648,0.4648,-0.0081,N/A,N/A,N/A,14,4648.00,05/27/21,C,s,Jan 1 2023
3.0000,0.4281,0.4281,0.4281,-0.0074,N/A,N/A,N/A,5980,4281.00,05/27/21,C,s,Jan 1 2023
3.0500,0.4114,0.4114,0.4114,-0.0069,N/A,N/A,N/A,10,4114.00,05/27/21,C,s,Jan 1 2023
3.1700,0.3753,0.3753,0.3753,-0.0060,N/A,N/A,N/A,10,3753.00,05/27/21,C,s,Jan 1 2023
3.2500,0.3539,0.3539,0.3539,-0.0055,N/A,N/A,N/A,925,3539.00,05/27/21,C,s,Jan 1 2023
3.4600,0.3052,0.3052,0.3052,-0.0045,N/A,N/A,N/A,6,3052.00,05/27/21,C,s,Jan 1 2023
3.5000,0.2971,0.2971,0.2971,-0.0043,N/A,N/A,N/A,1268,2971.00,05/27/21,C,s,Jan 1 2023
3.7000,0.2610,0.2610,0.2610,-0.0034,N/A,N/A,N/A,10,2610.00,05/27/21,C,s,Jan 1 2023
3.7500,0.2529,0.2529,0.2529,-0.0033,N/A,N/A,N/A,275,2529.00,05/27/21,C,s,Jan 1 2023
4.0000,0.2181,0.2181,0.2181,-0.0025,N/A,N/A,N/A,2036,2181.00,05/27/21,C,s,Jan 1 2023
4.0500,0.2120,0.2120,0.2120,-0.0024,N/A,N/A,N/A,7,2120.00,05/27/21,C,s,Jan 1 2023
4.5000,0.1657,0.1657,0.1657,-0.0017,N/A,N/A,N/A,312,1657.00,05/27/21,C,s,Jan 1 2023
4.7000,0.1495,0.1495,0.1495,-0.0014,N/A,N/A,N/A,358,1495.00,05/27/21,C,s,Jan 1 2023
4.9000,0.1355,0.1355,0.1355,-0.0012,N/A,N/A,N/A,294,1355.00,05/27/21,C,s,Jan 1 2023
5.0000,0.1292,0.1292,0.1292,-0.0011,N/A,N/A,N/A,800,1292.00,05/27/21,C,s,Jan 1 2023
5.2500,0.1147,0.1147,0.1147,-0.0010,N/A,N/A,N/A,30,1147.00,05/27/21,C,s,Jan 1 2023
5.2500,2.3706,2.3706,2.3706,+0.0181,N/A,N/A,N/A,30,23706.00,05/27/21,P,s,Jan 1 2023
5.5000,0.1017,0.1017,0.1017,-0.0009,N/A,N/A,N/A,50,1017.00,05/27/21,C,s,Jan 1 2023
5.5000,2.6074,2.6074,2.6074,+0.0182,N/A,N/A,N/A,50,26074.00,05/27/21,P,s,Jan 1 2023
5.6000,0.0967,0.0967,0.0967,-0.0010,N/A,N/A,N/A,206,967.00,05/27/21,C,s,Jan 1 2023
6.0000,0.0791,0.0791,0.0791,-0.0009,N/A,N/A,N/A,66,791.00,05/27/21,C,s,Jan 1 2023
6.7500,0.0545,0.0545,0.0545,-0.0006,N/A,N/A,N/A,66,545.00,05/27/21,C,s,Jan 1 2023
1.2500,0.0043,0.0043,0.0043,+0.0002,N/A,N/A,N/A,25,43.00,05/27/21,P,,Feb 1 2023
1.5000,0.0131,0.0131,0.0131,+0.0007,N/A,N/A,N/A,792,131.00,05/27/21,P,s,Feb 1 2023
1.7500,0.0319,0.0319,0.0319,+0.0015,N/A,N/A,N/A,550,319.00,05/27/21,P,s,Feb 1 2023
1.9000,0.0515,0.0515,0.0515,+0.0023,N/A,N/A,N/A,225,515.00,05/27/21,P,s,Feb 1 2023
2.0000,0.0689,0.0689,0.0689,+0.0028,N/A,N/A,N/A,1832,689.00,05/27/21,P,s,Feb 1 2023
2.1500,0.1023,0.1023,0.1023,+0.0038,N/A,N/A,N/A,100,1023.00,05/27/21,P,s,Feb 1 2023
2.2500,0.1305,0.1305,0.1305,+0.0047,N/A,N/A,N/A,425,1305.00,05/27/21,P,s,Feb 1 2023
2.3000,0.1466,0.1466,0.1466,+0.0051,N/A,N/A,N/A,19,1466.00,05/27/21,P,s,Feb 1 2023
2.3500,0.1640,0.1640,0.1640,+0.0055,N/A,N/A,N/A,59,1640.00,05/27/21,P,s,Feb 1 2023
2.3600,0.1676,0.1676,0.1676,+0.0056,N/A,N/A,N/A,14,1676.00,05/27/21,P,s,Feb 1 2023
2.4000,0.1826,0.1826,0.1826,+0.0059,N/A,N/A,N/A,18,1826.00,05/27/21,P,s,Feb 1 2023
2.4400,0.6938,0.6938,0.6938,-0.0107,N/A,N/A,N/A,3,6938.00,05/27/21,C,s,Feb 1 2023
2.4500,0.2024,0.2024,0.2024,+0.0063,N/A,N/A,N/A,69,2024.00,05/27/21,P,s,Feb 1 2023
2.4800,0.2150,0.2150,0.2150,+0.0066,N/A,N/A,N/A,15,2150.00,05/27/21,P,s,Feb 1 2023
2.5000,0.6593,0.6593,0.6593,-0.0101,N/A,N/A,N/A,505,6593.00,05/27/21,C,s,Feb 1 2023
2.5000,0.2238,0.2238,0.2238,+0.0069,N/A,N/A,N/A,1505,2238.00,05/27/21,P,s,Feb 1 2023
2.5500,0.6321,0.6321,0.6321,-0.0097,N/A,N/A,N/A,5,6321.00,05/27/21,C,s,Feb 1 2023
2.5700,0.6216,0.6216,0.6216,-0.0095,N/A,N/A,N/A,14,6216.00,05/27/21,C,s,Feb 1 2023
2.5800,0.6164,0.6164,0.6164,-0.0095,N/A,N/A,N/A,14,6164.00,05/27/21,C,s,Feb 1 2023
2.6000,0.6063,0.6063,0.6063,-0.0092,N/A,N/A,N/A,35,6063.00,05/27/21,C,s,Feb 1 2023
2.6100,0.6013,0.6013,0.6013,-0.0091,N/A,N/A,N/A,1,6013.00,05/27/21,C,s,Feb 1 2023
2.6300,0.5914,0.5914,0.5914,-0.0090,N/A,N/A,N/A,15,5914.00,05/27/21,C,s,Feb 1 2023
2.6500,0.5817,0.5817,0.5817,-0.0088,N/A,N/A,N/A,21,5817.00,05/27/21,C,s,Feb 1 2023
2.6500,0.2960,0.2960,0.2960,+0.0081,N/A,N/A,N/A,10,2960.00,05/27/21,P,s,Feb 1 2023
2.6700,0.5722,0.5722,0.5722,-0.0087,N/A,N/A,N/A,3,5722.00,05/27/21,C,s,Feb 1 2023
2.7000,0.5583,0.5583,0.5583,-0.0084,N/A,N/A,N/A,25,5583.00,05/27/21,C,s,Feb 1 2023
2.7000,0.3225,0.3225,0.3225,+0.0085,N/A,N/A,N/A,12,3225.00,05/27/21,P,s,Feb 1 2023
2.7300,0.5449,0.5449,0.5449,-0.0082,N/A,N/A,N/A,2,5449.00,05/27/21,C,s,Feb 1 2023
2.7400,0.5406,0.5406,0.5406,-0.0081,N/A,N/A,N/A,15,5406.00,05/27/21,C,s,Feb 1 2023
2.7500,0.5363,0.5363,0.5363,-0.0080,N/A,N/A,N/A,1659,5363.00,05/27/21,C,s,Feb 1 2023
2.7500,0.3505,0.3505,0.3505,+0.0090,N/A,N/A,N/A,450,3505.00,05/27/21,P,s,Feb 1 2023
2.7700,0.5279,0.5279,0.5279,-0.0078,N/A,N/A,N/A,14,5279.00,05/27/21,C,s,Feb 1 2023
2.8000,0.5156,0.5156,0.5156,-0.0076,N/A,N/A,N/A,398,5156.00,05/27/21,C,s,Feb 1 2023
2.8200,0.5077,0.5077,0.5077,-0.0074,N/A,N/A,N/A,60,5077.00,05/27/21,C,s,Feb 1 2023
2.8500,0.4961,0.4961,0.4961,-0.0072,N/A,N/A,N/A,1,4961.00,05/27/21,C,s,Feb 1 2023
2.8700,0.4885,0.4885,0.4885,-0.0071,N/A,N/A,N/A,15,4885.00,05/27/21,C,s,Feb 1 2023
2.8800,0.4848,0.4848,0.4848,-0.0071,N/A,N/A,N/A,10,4848.00,05/27/21,C,s,Feb 1 2023
2.9000,0.4776,0.4776,0.4776,-0.0069,N/A,N/A,N/A,14,4776.00,05/27/21,C,s,Feb 1 2023
3.0000,0.4433,0.4433,0.4433,-0.0063,N/A,N/A,N/A,5980,4433.00,05/27/21,C,s,Feb 1 2023
3.0500,0.4277,0.4277,0.4277,-0.0060,N/A,N/A,N/A,10,4277.00,05/27/21,C,s,Feb 1 2023
3.1700,0.3936,0.3936,0.3936,-0.0053,N/A,N/A,N/A,10,3936.00,05/27/21,C,s,Feb 1 2023
3.2500,0.3730,0.3730,0.3730,-0.0050,N/A,N/A,N/A,925,3730.00,05/27/21,C,s,Feb 1 2023
3.4600,0.3257,0.3257,0.3257,-0.0043,N/A,N/A,N/A,6,3257.00,05/27/21,C,s,Feb 1 2023
3.5000,0.3178,0.3178,0.3178,-0.0041,N/A,N/A,N/A,1268,3178.00,05/27/21,C,s,Feb 1 2023
3.7000,0.2820,0.2820,0.2820,-0.0036,N/A,N/A,N/A,10,2820.00,05/27/21,C,s,Feb 1 2023
3.7500,0.2740,0.2740,0.2740,-0.0034,N/A,N/A,N/A,275,2740.00,05/27/21,C,s,Feb 1 2023
4.0000,0.2388,0.2388,0.2388,-0.0029,N/A,N/A,N/A,2036,2388.00,05/27/21,C,s,Feb 1 2023
4.0500,0.2327,0.2327,0.2327,-0.0028,N/A,N/A,N/A,7,2327.00,05/27/21,C,s,Feb 1 2023
4.5000,0.1853,0.1853,0.1853,-0.0022,N/A,N/A,N/A,312,1853.00,05/27/21,C,s,Feb 1 2023
4.7000,0.1684,0.1684,0.1684,-0.0019,N/A,N/A,N/A,30,1684.00,05/27/21,C,s,Feb 1 2023
5.0000,0.1470,0.1470,0.1470,-0.0017,N/A,N/A,N/A,800,1470.00,05/27/21,C,s,Feb 1 2023
5.2500,0.1319,0.1319,0.1319,-0.0015,N/A,N/A,N/A,30,1319.00,05/27/21,C,s,Feb 1 2023
5.2500,2.4435,2.4435,2.4435,+0.0157,N/A,N/A,N/A,30,24435.00,05/27/21,P,s,Feb 1 2023
5.5000,0.1185,0.1185,0.1185,-0.0013,N/A,N/A,N/A,50,1185.00,05/27/21,C,s,Feb 1 2023
5.5000,2.6798,2.6798,2.6798,+0.0158,N/A,N/A,N/A,50,26798.00,05/27/21,P,s,Feb 1 2023
5.5500,0.1160,0.1160,0.1160,-0.0013,N/A,N/A,N/A,206,1160.00,05/27/21,C,s,Feb 1 2023
6.0000,0.0949,0.0949,0.0949,-0.0011,N/A,N/A,N/A,66,949.00,05/27/21,C,s,Feb 1 2023
6.5000,0.0760,0.0760,0.0760,-0.0009,N/A,N/A,N/A,246,760.00,05/27/21,C,s,Feb 1 2023
6.7500,0.0680,0.0680,0.0680,-0.0008,N/A,N/A,N/A,66,680.00,05/27/21,C,s,Feb 1 2023
6.8000,0.0666,0.0666,0.0666,-0.0007,N/A,N/A,N/A,264,666.00,05/27/21,C,s,Feb 1 2023
1.2500,0.0080,0.0080,0.0080,+0.0003,N/A,N/A,N/A,25,80.00,05/27/21,P,,Mar 1 2023
1.5000,0.0224,0.0224,0.0224,+0.0008,N/A,N/A,N/A,792,224.00,05/27/21,P,s,Mar 1 2023
1.7500,0.0522,0.0522,0.0522,+0.0017,N/A,N/A,N/A,550,522.00,05/27/21,P,s,Mar 1 2023
1.9000,0.0809,0.0809,0.0809,+0.0024,N/A,N/A,N/A,225,809.00,05/27/21,P,s,Mar 1 2023
2.0000,0.1053,0.1053,0.1053,+0.0029,N/A,N/A,N/A,1832,1053.00,05/27/21,P,s,Mar 1 2023
2.1500,0.1517,0.1517,0.1517,+0.0039,N/A,N/A,N/A,100,1517.00,05/27/21,P,s,Mar 1 2023
2.2500,0.1890,0.1890,0.1890,+0.0045,N/A,N/A,N/A,425,1890.00,05/27/21,P,s,Mar 1 2023
2.3000,0.2097,0.2097,0.2097,+0.0049,N/A,N/A,N/A,19,2097.00,05/27/21,P,s,Mar 1 2023
2.3500,0.2319,0.2319,0.2319,+0.0053,N/A,N/A,N/A,59,2319.00,05/27/21,P,s,Mar 1 2023
2.3600,0.2365,0.2365,0.2365,+0.0054,N/A,N/A,N/A,14,2365.00,05/27/21,P,s,Mar 1 2023
2.4000,0.2554,0.2554,0.2554,+0.0056,N/A,N/A,N/A,18,2554.00,05/27/21,P,s,Mar 1 2023
2.4400,0.5938,0.5938,0.5938,-0.0062,N/A,N/A,N/A,3,5938.00,05/27/21,C,s,Mar 1 2023
2.4500,0.2803,0.2803,0.2803,+0.0059,N/A,N/A,N/A,69,2803.00,05/27/21,P,s,Mar 1 2023
2.4800,0.2958,0.2958,0.2958,+0.0061,N/A,N/A,N/A,15,2958.00,05/27/21,P,s,Mar 1 2023
2.5000,0.5651,0.5651,0.5651,-0.0057,N/A,N/A,N/A,505,5651.00,05/27/21,C,s,Mar 1 2023
2.5000,0.3064,0.3064,0.3064,+0.0062,N/A,N/A,N/A,1505,3064.00,05/27/21,P,s,Mar 1 2023
