CALLS UPDATED,CALLS VOLUME,CALLS HIGH,CALL SLOW,CALLS PRIOR SETTLE,CALLS CHANGE,CALLS LAST,PUTS LAST,PUTS CHANGE,PUTS PRIOR SETTLE,PUTS LOW,PUTS HIGH,PUTS VOLUME,PUTS UPDATED,STRIKE PRICE,Date
16:00:00 CT 30 May 2021,0,-,-,0.1748,-,-,16:00:00 CT 30 May 2021,0,-,-,0.3757,-,-,2870.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.1711,-,-,16:00:00 CT 30 May 2021,0,-,-,0.3820,-,-,2880.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.1674,-,-,16:00:00 CT 30 May 2021,0,-,-,0.3884,-,-,2890.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.1639,-,-,16:00:00 CT 30 May 2021,0,-,-,0.3948,-,-,2900.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.1502,-,-,16:00:00 CT 30 May 2021,0,-,-,0.4211,-,-,2940.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.1469,-,-,16:00:00 CT 30 May 2021,0,-,-,0.4278,-,-,2950.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.1437,-,-,16:00:00 CT 30 May 2021,0,-,-,0.4346,-,-,2960.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.1406,-,-,16:00:00 CT 30 May 2021,0,-,-,0.4415,-,-,2970.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.1317,-,-,16:00:00 CT 30 May 2021,0,-,-,0.4625,-,-,3000.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.1288,-,-,16:00:00 CT 30 May 2021,0,-,-,0.4697,-,-,3010.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.1208,-,-,16:00:00 CT 30 May 2021,0,-,-,0.4916,-,-,3040.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.1182,-,-,16:00:00 CT 30 May 2021,0,-,-,0.4991,-,-,3050.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.1060,-,-,16:00:00 CT 30 May 2021,0,-,-,0.5368,-,-,3100.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0949,-,-,16:00:00 CT 30 May 2021,0,-,-,0.5758,-,-,3150.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0850,-,-,16:00:00 CT 30 May 2021,0,-,-,0.6158,-,-,3200.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0761,-,-,16:00:00 CT 30 May 2021,0,-,-,0.6569,-,-,3250.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0681,-,-,16:00:00 CT 30 May 2021,0,-,-,0.6989,-,-,3300.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0610,-,-,16:00:00 CT 30 May 2021,0,-,-,0.7417,-,-,3350.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0546,-,-,16:00:00 CT 30 May 2021,0,-,-,0.7854,-,-,3400.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0490,-,-,16:00:00 CT 30 May 2021,0,-,-,0.8297,-,-,3450.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0439,-,-,16:00:00 CT 30 May 2021,0,-,-,0.8746,-,-,3500.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0393,-,-,16:00:00 CT 30 May 2021,0,-,-,0.9200,-,-,3550.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0353,-,-,16:00:00 CT 30 May 2021,0,-,-,0.9660,-,-,3600.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0317,-,-,16:00:00 CT 30 May 2021,0,-,-,1.0123,-,-,3650.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0286,-,-,16:00:00 CT 30 May 2021,0,-,-,1.0593,-,-,3700.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0260,-,-,16:00:00 CT 30 May 2021,0,-,-,1.1066,-,-,3750.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0237,-,-,16:00:00 CT 30 May 2021,0,-,-,1.1543,-,-,3800.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0216,-,-,16:00:00 CT 30 May 2021,0,-,-,1.2022,-,-,3850.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0198,-,-,16:00:00 CT 30 May 2021,0,-,-,1.2504,-,-,3900.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0182,-,-,16:00:00 CT 30 May 2021,0,-,-,1.2988,-,-,3950.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0167,-,-,16:00:00 CT 30 May 2021,0,-,-,1.3473,-,-,4000.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0154,-,-,16:00:00 CT 30 May 2021,0,-,-,1.3959,-,-,4050.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0142,-,-,16:00:00 CT 30 May 2021,0,-,-,1.4447,-,-,4100.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0131,-,-,16:00:00 CT 30 May 2021,0,-,-,1.4936,-,-,4150.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0121,-,-,16:00:00 CT 30 May 2021,0,-,-,1.5426,-,-,4200.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0112,-,-,16:00:00 CT 30 May 2021,0,-,-,1.5917,-,-,4250.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0104,-,-,16:00:00 CT 30 May 2021,0,-,-,1.6409,-,-,4300.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0097,-,-,16:00:00 CT 30 May 2021,0,-,-,1.6901,-,-,4350.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0091,-,-,16:00:00 CT 30 May 2021,0,-,-,1.7395,-,-,4400.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0085,-,-,16:00:00 CT 30 May 2021,0,-,-,1.7889,-,-,4450.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0080,-,-,16:00:00 CT 30 May 2021,0,-,-,1.8383,-,-,4500.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0075,-,-,16:00:00 CT 30 May 2021,0,-,-,1.8878,-,-,4550.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0071,-,-,16:00:00 CT 30 May 2021,0,-,-,1.9374,-,-,4600.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0067,-,-,16:00:00 CT 30 May 2021,0,-,-,1.9870,-,-,4650.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0063,-,-,16:00:00 CT 30 May 2021,0,-,-,2.0366,-,-,4700.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0060,-,-,16:00:00 CT 30 May 2021,0,-,-,2.0863,-,-,4750.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0057,-,-,16:00:00 CT 30 May 2021,0,-,-,2.1359,-,-,4800.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0054,-,-,16:00:00 CT 30 May 2021,0,-,-,2.1857,-,-,4850.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0052,-,-,16:00:00 CT 30 May 2021,0,-,-,2.2354,-,-,4900.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0050,-,-,16:00:00 CT 30 May 2021,0,-,-,2.2852,-,-,4950.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0048,-,-,16:00:00 CT 30 May 2021,0,-,-,2.3350,-,-,5000.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0046,-,-,16:00:00 CT 30 May 2021,0,-,-,2.3848,-,-,5050.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0044,-,-,16:00:00 CT 30 May 2021,0,-,-,2.4346,-,-,5100.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0043,-,-,16:00:00 CT 30 May 2021,0,-,-,2.4844,-,-,5150.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0042,-,-,16:00:00 CT 30 May 2021,0,-,-,2.5343,-,-,5200.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0041,-,-,16:00:00 CT 30 May 2021,0,-,-,2.5841,-,-,5250.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0040,-,-,16:00:00 CT 30 May 2021,0,-,-,2.6340,-,-,5300.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0039,-,-,16:00:00 CT 30 May 2021,0,-,-,2.6839,-,-,5350.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0038,-,-,16:00:00 CT 30 May 2021,0,-,-,2.7338,-,-,5400.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0037,-,-,16:00:00 CT 30 May 2021,0,-,-,2.7837,-,-,5450.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0036,-,-,16:00:00 CT 30 May 2021,0,-,-,2.8336,-,-,5500.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0035,-,-,16:00:00 CT 30 May 2021,0,-,-,2.8835,-,-,5550.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0035,-,-,16:00:00 CT 30 May 2021,0,-,-,2.9334,-,-,5600.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0034,-,-,16:00:00 CT 30 May 2021,0,-,-,2.9833,-,-,5650.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0033,-,-,16:00:00 CT 30 May 2021,0,-,-,3.0332,-,-,5700.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0033,-,-,16:00:00 CT 30 May 2021,0,-,-,3.0832,-,-,5750.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0032,-,-,16:00:00 CT 30 May 2021,0,-,-,3.1331,-,-,5800.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0031,-,-,16:00:00 CT 30 May 2021,0,-,-,3.1830,-,-,5850.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0031,-,-,16:00:00 CT 30 May 2021,0,-,-,3.2329,-,-,5900.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0030,-,-,16:00:00 CT 30 May 2021,0,-,-,3.2828,-,-,5950.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0029,-,-,16:00:00 CT 30 May 2021,0,-,-,3.3327,-,-,6000.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0029,-,-,16:00:00 CT 30 May 2021,0,-,-,3.3827,-,-,6050.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0028,-,-,16:00:00 CT 30 May 2021,0,-,-,3.4326,-,-,6100.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0027,-,-,16:00:00 CT 30 May 2021,0,-,-,3.4825,-,-,6150.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0027,-,-,16:00:00 CT 30 May 2021,0,-,-,3.5324,-,-,6200.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0026,-,-,16:00:00 CT 30 May 2021,0,-,-,3.5824,-,-,6250.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0026,-,-,16:00:00 CT 30 May 2021,0,-,-,3.6323,-,-,6300.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0025,-,-,16:00:00 CT 30 May 2021,0,-,-,3.6822,-,-,6350.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0025,-,-,16:00:00 CT 30 May 2021,0,-,-,3.7321,-,-,6400.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0024,-,-,16:00:00 CT 30 May 2021,0,-,-,3.7821,-,-,6450.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0024,-,-,16:00:00 CT 30 May 2021,0,-,-,3.8320,-,-,6500.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0023,-,-,16:00:00 CT 30 May 2021,0,-,-,3.8819,-,-,6550.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0023,-,-,16:00:00 CT 30 May 2021,0,-,-,3.9319,-,-,6600.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0022,-,-,16:00:00 CT 30 May 2021,0,-,-,3.9818,-,-,6650.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0022,-,-,16:00:00 CT 30 May 2021,0,-,-,4.0318,-,-,6700.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0021,-,-,16:00:00 CT 30 May 2021,0,-,-,4.0817,-,-,6750.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0021,-,-,16:00:00 CT 30 May 2021,0,-,-,4.1316,-,-,6800.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0021,-,-,16:00:00 CT 30 May 2021,0,-,-,4.1816,-,-,6850.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0020,-,-,16:00:00 CT 30 May 2021,0,-,-,4.2315,-,-,6900.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0020,-,-,16:00:00 CT 30 May 2021,0,-,-,4.2815,-,-,6950.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0019,-,-,16:00:00 CT 30 May 2021,0,-,-,4.3314,-,-,7000.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0019,-,-,16:00:00 CT 30 May 2021,0,-,-,4.3813,-,-,7050.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0019,-,-,16:00:00 CT 30 May 2021,0,-,-,4.4313,-,-,7100.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0018,-,-,16:00:00 CT 30 May 2021,0,-,-,4.4812,-,-,7150.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0018,-,-,16:00:00 CT 30 May 2021,0,-,-,4.5312,-,-,7200.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0018,-,-,16:00:00 CT 30 May 2021,0,-,-,4.5811,-,-,7250.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0017,-,-,16:00:00 CT 30 May 2021,0,-,-,4.6311,-,-,7300.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0017,-,-,16:00:00 CT 30 May 2021,0,-,-,4.6810,-,-,7350.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0017,-,-,16:00:00 CT 30 May 2021,0,-,-,4.7310,-,-,7400.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0016,-,-,16:00:00 CT 30 May 2021,0,-,-,4.7809,-,-,7450.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0016,-,-,16:00:00 CT 30 May 2021,0,-,-,4.8309,-,-,7500.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0016,-,-,16:00:00 CT 30 May 2021,0,-,-,4.8808,-,-,7550.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0015,-,-,16:00:00 CT 30 May 2021,0,-,-,4.9308,-,-,7600.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0015,-,-,16:00:00 CT 30 May 2021,0,-,-,4.9807,-,-,7650.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0015,-,-,16:00:00 CT 30 May 2021,0,-,-,5.0807,-,-,7750.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0013,-,-,16:00:00 CT 30 May 2021,0,-,-,5.3304,-,-,8000.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0012,-,-,16:00:00 CT 30 May 2021,0,-,-,5.5802,-,-,8250.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0011,-,-,16:00:00 CT 30 May 2021,0,-,-,5.8301,-,-,8500.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0010,-,-,16:00:00 CT 30 May 2021,0,-,-,6.0799,-,-,8750.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0010,-,-,16:00:00 CT 30 May 2021,0,-,-,6.3297,-,-,9000.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0009,-,-,16:00:00 CT 30 May 2021,0,-,-,6.5796,-,-,9250.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0008,-,-,16:00:00 CT 30 May 2021,0,-,-,6.8294,-,-,9500.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0008,-,-,16:00:00 CT 30 May 2021,0,-,-,7.0793,-,-,9750.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0007,-,-,16:00:00 CT 30 May 2021,0,-,-,7.3291,-,-,10000.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0007,-,-,16:00:00 CT 30 May 2021,0,-,-,7.5790,-,-,10250.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0006,-,-,16:00:00 CT 30 May 2021,0,-,-,7.8288,-,-,10500.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0006,-,-,16:00:00 CT 30 May 2021,0,-,-,8.0787,-,-,10750.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0006,-,-,16:00:00 CT 30 May 2021,0,-,-,8.3286,-,-,11000.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0005,-,-,16:00:00 CT 30 May 2021,0,-,-,8.5785,-,-,11250.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0005,-,-,16:00:00 CT 30 May 2021,0,-,-,8.8284,-,-,11500.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0005,-,-,16:00:00 CT 30 May 2021,0,-,-,9.0782,-,-,11750.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0004,-,-,16:00:00 CT 30 May 2021,0,-,-,9.3281,-,-,12000.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0004,-,-,16:00:00 CT 30 May 2021,0,-,-,9.5780,-,-,12250.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0004,-,-,16:00:00 CT 30 May 2021,0,-,-,9.8279,-,-,12500.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0004,-,-,16:00:00 CT 30 May 2021,0,-,-,10.0778,-,-,12750.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0004,-,-,16:00:00 CT 30 May 2021,0,-,-,10.3277,-,-,13000.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0003,-,-,16:00:00 CT 30 May 2021,0,-,-,10.5776,-,-,13250.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0003,-,-,16:00:00 CT 30 May 2021,0,-,-,10.8275,-,-,13500.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0003,-,-,16:00:00 CT 30 May 2021,0,-,-,11.0774,-,-,13750.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0003,-,-,16:00:00 CT 30 May 2021,0,-,-,11.3273,-,-,14000.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0003,-,-,16:00:00 CT 30 May 2021,0,-,-,11.5772,-,-,14250.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0003,-,-,16:00:00 CT 30 May 2021,0,-,-,11.8271,-,-,14500.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0003,-,-,16:00:00 CT 30 May 2021,0,-,-,12.0770,-,-,14750.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0003,-,-,16:00:00 CT 30 May 2021,0,-,-,12.3269,-,-,15000.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0002,-,-,16:00:00 CT 30 May 2021,0,-,-,12.5768,-,-,15250.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0002,-,-,16:00:00 CT 30 May 2021,0,-,-,12.8267,-,-,15500.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0002,-,-,16:00:00 CT 30 May 2021,0,-,-,13.0766,-,-,15750.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0002,-,-,16:00:00 CT 30 May 2021,0,-,-,13.3265,-,-,16000.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0002,-,-,16:00:00 CT 30 May 2021,0,-,-,13.5764,-,-,16250.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0002,-,-,16:00:00 CT 30 May 2021,0,-,-,13.8263,-,-,16500.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0002,-,-,16:00:00 CT 30 May 2021,0,-,-,14.0762,-,-,16750.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0002,-,-,16:00:00 CT 30 May 2021,0,-,-,14.3261,-,-,17000.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0002,-,-,16:00:00 CT 30 May 2021,0,-,-,14.5760,-,-,17250.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,0.0002,-,-,16:00:00 CT 30 May 2021,0,-,-,14.8259,-,-,17500.0,Aug 2022
16:00:00 CT 30 May 2021,0,-,-,2.5812,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,50.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,2.5312,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,100.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,2.4812,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,150.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,2.4313,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,200.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,2.3813,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,250.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,2.3313,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,300.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,2.2813,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,350.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,2.2313,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,400.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,2.1813,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,450.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,2.1313,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,500.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,2.0814,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,550.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,2.0314,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,600.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,1.9814,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,650.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,1.9314,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,700.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,1.8814,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,750.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,1.8314,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,800.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,1.7815,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,850.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,1.7315,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,900.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,1.6815,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,950.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,1.6315,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,1000.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,1.5816,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,1050.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,1.5316,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,1100.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,1.4817,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0002,-,-,1150.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,1.4318,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0003,-,-,1200.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,1.3820,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0005,-,-,1250.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,1.3323,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0008,-,-,1300.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,1.2828,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0012,-,-,1350.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,1.2334,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0018,-,-,1400.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,1.1842,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0026,-,-,1450.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,1.1353,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0037,-,-,1500.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,1.0868,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0051,-,-,1550.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,1.0386,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0069,-,-,1600.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,0.9910,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0093,-,-,1650.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,0.9439,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0122,-,-,1700.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,0.8975,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0158,-,-,1750.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,0.8518,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0201,-,-,1800.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,0.8069,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0252,-,-,1850.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,0.7629,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0311,-,-,1900.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,0.7198,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0380,-,-,1950.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,0.6777,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0459,-,-,2000.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,0.6367,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0549,-,-,2050.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,0.5968,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0649,-,-,2100.0,Jul 2022
16:00:00 CT 30 May 2021,0,-,-,0.5580,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0762,-,-,2150.0,Jul 2022
